Date,Open (Unit Curr),High (Unit Curr),Low (Unit Curr),Close (Unit Curr),Volume (000's),No of Trades,Value,Market Cap,TTM PE(x),Cons TTM PE(x),SENSEX,P/BV(x),Cons P/BV(x),EV/EBIDTA(x),Cons EV/EBIDTA(x),MCAP/Sales(x),Cons MCAP/Sales(x)
21-Mar-02,60.34375,60.78125,59.4578125,59.6703125,140.483,9955,53.9591981,25269.4883,32.42592163,,3536.26,12.71565537,,23.67032877,,10.16747433,
20-Mar-02,61.859375,62.25,60.65625,61.02265625,294.263,15798,115.4488666,25842.18573,33.16080956,,3581.32,13.00383782,,24.21508459,,10.39790584,
19-Mar-02,62.484375,62.796875,61.23125,61.62109375,336.673,18437,132.8528858,26095.6151,33.48601127,,3560.32,13.13136397,,24.45614926,,10.49987611,
18-Mar-02,63.21875,63.421875,61.921875,62.33984375,246.231,14015,98.6447005,26399.99501,33.87659296,,3613.28,13.28452853,,24.74567864,,10.62234693,
15-Mar-02,63.109375,63.984375,61.90859375,62.5859375,420.579,24863,168.9922012,26504.21205,34.01032473,,3617.68,13.33697075,,24.84481098,,10.66427988,
14-Mar-02,62.5,64.046875,62.5,63.1890625,317.464,20992,128.6100261,26759.6265,34.33807371,,3580.83,13.46549579,,25.08776389,,10.76704887,
13-Mar-02,64.609375,65.0625,62.9984375,63.28515625,457.923,24613,187.9618749,26800.32077,34.39029278,,3569.62,13.48597323,,25.12647271,,10.78342269,
12-Mar-02,66.015625,66.484375,64.640625,65.4875,522.12,30044,219.7525047,27732.98054,35.58708601,,3535.8,13.95528942,,26.01362848,,11.15868926,
11-Mar-02,67.109375,67.25,64.55234375,66.25859375,580.339,33721,245.4314958,28059.52725,36.00611223,,3603.97,14.11960836,,26.32424315,,11.29007915,
08-Mar-02,64.84375,66.375,63.390625,66.02734375,500.373,31180,208.366389,27961.59632,35.88044682,,3656.77,14.07032933,,26.23109022,,11.25067549,
07-Mar-02,61.4390625,65.225,61.4390625,64.58671875,570.73,33810,231.2580257,27351.5131,35.09758527,,3690.27,13.76333427,,25.65077264,,11.00520137,
06-Mar-02,60.015625,62.015625,59.14140625,61.440625,477.484,26104,184.3985847,26019.18927,33.38794131,,3614.44,13.09290635,,24.38345221,,10.46912529,
05-Mar-02,62.5,62.5,58.125,59.95703125,495.942,27261,189.8565802,25390.90942,32.58172976,,3641.1,12.77675471,,23.78582582,,10.21632954,
04-Mar-02,57.421875,58.7109375,56.6328125,56.99609375,269.019,15718,99.0624997,24136.99651,30.97270304,,3642.58,12.14578331,,22.59309067,,9.711803002,
01-Mar-02,54.6875,57.03125,54.565625,56.29375,211.043,13643,75.2940896,23839.56439,30.59103681,,3678.75,11.99611489,,22.31017012,,9.59212771,
28-Feb-02,59.21875,60.09375,54.53125,55.16015625,407.939,22174,148.7794014,23359.50433,29.97502156,,3562.31,11.75454774,,21.85353194,,9.398969926,
27-Feb-02,60.26015625,60.9375,59.375,59.903125,267.938,15792,103.0501373,25368.08093,32.55243614,,3705.66,12.76526737,,23.76411111,,10.20714423,
26-Feb-02,58.59375,60.203125,58.59375,60.07109375,268.641,15545,102.1019014,25439.21319,32.64371338,,3712.74,12.80106126,,23.83177287,,10.23576512,
25-Feb-02,57.5,58.890625,57.37578125,58.55546875,201.411,11706,75.1073013,24797.36859,31.82009548,,3613.51,12.47808381,,23.22124353,,9.977511436,
22-Feb-02,56.875,58.3125,56.421875,58.08046875,237.516,14333,86.9828593,24596.21316,31.56197193,,3604.08,12.37686202,,23.02990238,,9.896574197,
21-Feb-02,57.34375,58.453125,56.946875,57.18125,280.488,14727,103.5864881,24215.40742,31.07332028,,3570.46,12.18523983,,22.66767596,,9.74335255,
20-Feb-02,57.828125,57.828125,56.71875,57.0421875,228.644,14753,83.6130322,24156.51652,30.99775121,,3558.21,12.15560582,,22.61165832,,9.719657109,
19-Feb-02,58.765625,59.1875,57.546875,57.8421875,294.594,15304,110.1480275,24495.3046,31.43248561,,3597.61,12.32608463,,22.9339171,,9.855972458,
18-Feb-02,60.125,60.125,57.890625,58.28515625,237.776,12070,88.9104957,24682.89527,31.6732028,,3633.93,12.42048062,,23.11235531,,9.931451757,
15-Feb-02,59.671875,60.546875,59.61484375,59.99609375,226.83,12703,87.1374307,25407.45181,32.60295703,,3602.02,12.78507887,,23.80156111,,10.22298556,
14-Feb-02,60.171875,61.078125,59.46875,59.9125,202.546,12862,77.8260885,25372.0511,32.55753068,,3557.06,12.76726517,,23.76788758,,10.20874167,
13-Feb-02,59.29453125,60.390625,58.76953125,59.22109375,351.142,22776,133.8024456,25079.25086,32.18180808,,3519.87,12.61992752,,23.48937291,,10.09093007,
12-Feb-02,58.75,59.546875,58.17578125,58.73046875,222.106,14828,83.6394338,24871.47848,31.91519363,,3497.68,12.51537606,,23.29173764,,10.00733042,
11-Feb-02,58.28125,59.828125,58.12578125,58.3671875,275.082,17184,103.798126,24717.63428,31.71778006,,3515.45,12.43796136,,23.14539943,,9.945429405,
08-Feb-02,57.8125,59.625,57.421875,57.66171875,340.836,21669,127.5418705,24418.87878,31.33441564,,3493.92,12.28762701,,22.86122005,,9.825221632,
07-Feb-02,61.71875,62.171875,57.03125,57.2953125,644.227,32133,240.7620804,24263.71119,31.13530389,,3436.94,12.20954638,,22.71362301,,9.762788137,
06-Feb-02,58.984375,61.71875,58.6765625,61.321875,274.775,16544,105.7451293,25968.90042,33.32341042,,3427.39,13.0676009,,24.33561692,,10.44889098,
05-Feb-02,57.203125,59.125,56.953125,58.6234375,249.024,15782,93.0942612,24826.15234,31.85703092,,3311.73,12.49256785,,23.24862294,,9.989092915,
04-Feb-02,59.328125,59.5625,57.5515625,57.9484375,302.119,18452,112.4043473,24540.2999,31.49022377,,3317.01,12.34872635,,22.97671709,,9.87407684,
01-Feb-02,61.71875,62.1875,58.90625,59.45078125,368.643,20437,142.6611743,25176.52009,32.3066244,,3333.92,12.66887358,,23.58189643,,10.13006748,
31-Jan-02,58.5625,61.265625,58.125,60.77109375,507.669,27013,194.8077432,25735.65276,33.02410598,,3311.03,12.95023023,,24.1137493,,10.35504105,
30-Jan-02,57.8125,58.203125,56.7578125,57.33203125,398.92,24000,146.3703093,24279.26103,31.15525752,,3298.79,12.21737109,,22.72841418,,9.769044799,
29-Jan-02,59.5625,60.4375,58.59375,58.86171875,303.641,18334,115.686641,24927.0609,31.98651724,,3313.28,12.54334524,,23.34460822,,10.02969465,
28-Jan-02,60.046875,61.3125,58.671875,58.95703125,273.77,16167,104.7581877,24967.42432,32.03831177,,3317.64,12.56365619,,23.38300234,,10.04593535,
25-Jan-02,60.9375,60.9375,59.39921875,59.7984375,328.835,20051,126.4894345,25323.74733,32.49554707,,3332.3,12.74295862,,23.72194053,,10.18930608,
24-Jan-02,61.28515625,61.59375,60.15625,60.31015625,258.725,16048,100.4238787,25540.4526,32.77362424,,3357.79,12.85200513,,23.92807286,,10.27649998,
23-Jan-02,62.03125,62.1875,60.203125,60.68359375,299.253,18597,116.8750202,25698.59782,32.9765569,,3373.07,12.9315841,,24.07850225,,10.34013156,
22-Jan-02,61.484375,63.1453125,61.28125,62.28828125,467.475,22801,186.3596009,26378.15906,33.84857297,,3368.28,13.27354064,,24.72490805,,10.61356098,
21-Jan-02,60.56484375,62.265625,59.84375,61.375,332.865,22394,130.1743962,25991.39806,33.3522795,,3382.29,13.07892175,,24.35701692,,10.45794317,
18-Jan-02,65.078125,65.546875,61.11171875,61.6484375,416.17,24560,166.6158918,26107.19477,33.50087036,,3377.05,13.13719088,,24.46716397,,10.50453533,
17-Jan-02,58.59375,65.15625,57.98984375,64.37265625,599.565,32818,238.8314788,27260.86082,34.98125985,,3401.15,13.71771787,,25.56454324,,10.96872636,
16-Jan-02,61.71875,62.46875,60.0015625,60.53828125,575.853,29744,225.1378127,25637.06014,32.89759147,,3348.8,12.90061823,,24.01996696,,10.31537116,
15-Jan-02,64.0625,64.0625,60.046875,60.453125,422.955,23510,165.0418629,25600.99773,32.85131603,,3352.52,12.88247156,,23.98566403,,10.30086103,
14-Jan-02,62.5,64.84375,62.34453125,62.71796875,361.001,23522,146.3572406,26560.0049,34.08191836,,3407.84,13.36504682,,24.89788172,,10.68672878,
11-Jan-02,64.3125,64.6875,59.825,61.8046875,674.973,38119,270.2288936,26173.24565,33.58562715,,3362.88,13.17042881,,24.52999226,,10.53111167,
10-Jan-02,69.140625,69.140625,65.4375,66.471875,731.892,39556,311.4707045,28149.72106,36.12184933,,3381.96,14.16499513,,26.41003644,,11.32636968,
09-Jan-02,75.95625,75.95625,68.515625,69.23046875,526.902,29401,242.2597554,29317.93911,37.62091202,,3400.89,14.75284476,,27.52125773,,11.79641589,
08-Jan-02,74.21875,75.78125,72.390625,75.390625,554.386,26816,262.914451,31926.66168,40.9684366,,3437.78,16.06555909,,30.00270206,,12.84606594,
07-Jan-02,71.25,73.825,71.015625,73.24609375,497.73,26708,231.2584388,31018.48876,39.80306501,,3401.8,15.60856469,,29.13883843,,12.48065194,
04-Jan-02,68.359375,70.625,68.359375,70.06328125,555.437,26136,248.4405474,29670.6212,38.07347527,,3375.74,14.93031508,,27.85673264,,11.93832165,
03-Jan-02,64.05390625,67.58125,63.671875,67.1203125,567.702,27959,237.1466452,28424.32343,36.47422034,,3308.02,14.30317559,,26.67124111,,11.43685916,
02-Jan-02,63.046875,64.890625,62.2390625,63.14296875,435.717,22712,177.4468667,26739.98525,34.31286997,,3269.16,13.45561329,,25.06908092,,10.75914598,
01-Jan-02,63.671875,66.834375,62.52421875,62.88203125,535.475,29190,223.2757098,26629.48261,34.17107248,,3246.15,13.40000814,,24.96396965,,10.71468395,
31-Dec-01,63.28125,65.1546875,63.125,63.65,352.889,19916,145.0097293,26954.70446,34.58839862,,3262.33,13.56366042,,25.27332409,,10.84554077,
28-Dec-01,60.78125,63.5,59.296875,63.115625,588.876,24536,230.3561345,26724.96002,36.13483149,,3184.44,15.00365185,,26.66602448,,11.31651134,
27-Dec-01,60.390625,62.25,60,61.22265625,340.879,20160,133.7939485,25923.42294,35.05107281,,3131.78,14.55366116,,25.85456322,,10.97710565,
26-Dec-01,63.296875,65.078125,61.11328125,61.4734375,348.183,22392,141.0846431,26029.61089,35.19464959,,3175.86,14.6132761,,25.96206593,,11.02207025,
24-Dec-01,61.109375,64.0625,60.9375,63.43515625,208.556,12844,83.0583011,26860.25869,36.31776889,,3232.97,15.07960984,,26.80299833,,11.37380269,
21-Dec-01,63.6625,63.675,61.203125,62.078125,335.407,18052,133.5899808,26285.65286,35.54084407,,3235.49,14.75702055,,26.22127807,,11.13048957,
20-Dec-01,61.75,64.9953125,60.953125,64.5140625,400.887,21764,162.3057607,27317.09844,36.93546214,,3271.64,15.33608411,,27.26549441,,11.56724852,
19-Dec-01,65.4328125,65.65625,61.3515625,62.06015625,332.974,18332,136.1579234,26278.04438,35.53055663,,3262.67,14.75274908,,26.21357538,,11.12726781,
18-Dec-01,65.546875,67.18671875,64.25,65.93203125,318.457,18814,134.7187859,27917.50695,37.74727477,,3335.88,15.67315927,,27.87333683,,11.82148762,
14-Dec-01,65.625,65.984375,64.484375,65.08984375,230.516,14275,96.0987687,27560.90068,37.26510727,,3353.6,15.47295705,,27.51231527,,11.67048501,
13-Dec-01,69.1875,69.671875,64.0625,67.1375,409.422,20580,176.0462109,28427.93688,38.43742733,,3388.59,15.95971958,,28.39008661,,12.03762587,
12-Dec-01,67.015625,69.515625,66.859375,68.9125,339.133,21277,148.6452968,29179.52263,39.45364678,,3412.15,16.38166711,,29.15097806,,12.35587999,
11-Dec-01,68.125,69.53125,65.484375,65.83203125,363.495,20555,157.7936937,27875.16409,37.69002297,,3419.13,15.64938758,,27.83046971,,11.80355781,
10-Dec-01,71.875,71.875,68.296875,68.72421875,296.08,16673,131.9506511,29099.79896,39.34585238,,3442.89,16.33690947,,29.0702673,,12.32212152,
07-Dec-01,71.40625,72.1875,69.609375,71.09765625,366.53,19887,165.6610136,30104.78025,40.70468807,,3436.37,16.90111572,,30.08769169,,12.74767434,
06-Dec-01,68.75,73.21484375,68.203125,70.4953125,800.676,31128,366.9005831,29849.73069,40.35983543,,3431.57,16.75792842,,29.82948425,,12.63967526,
05-Dec-01,64.546875,67.109375,64.0625,66.559375,459.685,25588,192.853064,28183.14223,38.10644036,,3409.64,15.82228949,,28.14226105,,11.93396916,
04-Dec-01,59.84375,63.28125,59.296875,62.425,374.176,21028,146.6512357,26432.52966,35.73943625,,3320.28,14.83947861,,26.3699734,,11.1926836,
03-Dec-01,58.78125,60.859375,58.78125,59.453125,334.687,16912,128.4841258,25174.15282,34.03798431,,3275.47,14.13301364,,25.09601607,,10.65983207,
29-Nov-01,58.671875,61.84375,58.296875,60.87421875,558.203,29063,215.952224,25775.88454,34.85158607,,3287.56,14.47083167,,25.70519808,,10.91463147,
28-Nov-01,60.9375,60.9375,58.05234375,59.79453125,386.043,21603,146.9658556,25318.71399,34.23344554,,3294.12,14.21417168,,25.24236711,,10.72104556,
27-Nov-01,63.671875,64.2140625,58.59375,58.859375,587.538,27225,228.3025028,24922.74209,33.69805175,,3287.57,13.99186922,,24.84149252,,10.55337383,
26-Nov-01,56.859375,61.140625,56.5625,61.09609375,521.971,20773,201.8066791,25869.83276,34.9786135,,3322.77,14.52357511,,25.80030951,,10.95441324,
23-Nov-01,54.65625,56.234375,54.078125,55.5828125,276.341,17155,97.9773543,23535.35186,31.82216074,,3252.2,13.21297488,,23.43692442,,9.965892411,
22-Nov-01,54.984375,56.75546875,53.8921875,54.25234375,335.481,18559,119.5800778,22971.99335,31.06044343,,3258.13,12.89669995,,22.86659073,,9.727341898,
21-Nov-01,55.953125,55.953125,53.75546875,55.0046875,410.196,22112,144.006385,23290.55721,31.49117377,,3244.09,13.07554479,,23.18909886,,9.862235699,
20-Nov-01,56.25,57.78125,54.14140625,56.41640625,646.917,30056,230.7327579,23888.31928,32.29940816,,3231.66,13.41113422,,23.79426208,,10.11535418,
19-Nov-01,51.58046875,55.89140625,51.171875,55.89140625,357.95,14482,125.5615708,23666.01927,31.99883621,,3263.22,13.28633284,,23.56920968,,10.02122268,
15-Nov-01,46.390625,50.8109375,46.34375,50.8109375,642.598,28569,202.0878019,21514.80356,29.0901764,,3180.23,12.07861946,,21.39135885,,9.110304312,
14-Nov-01,46.890625,46.890625,45.7859375,46.1921875,70.289,4189,20.7422532,19559.09277,26.44585888,,3113.04,10.98066445,,19.41143357,,8.282171235,
13-Nov-01,46.25,46.40625,45.03125,45.29453125,214.392,14364,62.4873406,19178.99945,25.93193451,,3077.19,10.76727637,,19.02663415,,8.121223179,
12-Nov-01,46.09375,46.703125,45.4234375,46.45234375,128.821,8345,37.9791131,19669.25036,26.59480301,,3094.14,11.04250799,,19.52295507,,8.328816755,
09-Nov-01,45.703125,46.171875,45.0890625,45.76875,193.661,12878,56.4589272,19379.79722,26.20343329,,3079.67,10.88000619,,19.22991809,,8.206249698,
08-Nov-01,44.296875,45.625,43.984375,44.95078125,271.749,14587,77.6935476,19033.44587,25.73513145,,3059.97,10.68556118,,18.87927842,,8.059589459,
07-Nov-01,46.5625,46.840625,43.784375,44.11640625,323.1,19664,93.2880045,18680.14764,25.25743674,,3013.94,10.48721613,,18.52160585,,7.909987611,
06-Nov-01,45.609375,46.6875,45.6078125,46.08515625,261.761,15413,77.3815104,19513.77268,26.38458156,,3068.89,10.95522131,,19.36555235,,8.262980736,
05-Nov-01,45.1578125,45.515625,44,44.678125,267.469,15900,76.2650109,18917.99542,25.57903084,,3037.01,10.62074618,,18.76239852,,8.010702713,
02-Nov-01,48.4375,48.4375,44.578125,45.1796875,488.439,20426,144.0436662,19130.37132,25.8661844,,3052.6,10.73997607,,18.97740394,,8.100631913,
01-Nov-01,45.84375,46.71875,45.39140625,46.0125,366.319,19472,108.0995444,19483.00794,26.34298455,,3049.8,10.93794969,,19.33440671,,8.249953608,
31-Oct-01,48.4375,48.4375,44.265625,45.5359375,659.105,33379,190.759284,19281.21776,26.07014394,,2989.35,10.82466272,,19.13011807,,8.16450686,
30-Oct-01,46.25,47.015625,45.78125,46.3203125,466.37,22486,138.8093807,19613.34455,26.51921275,,2957.45,11.01112193,,19.46635707,,8.305143803,
29-Oct-01,47.6375,47.65625,46.9,47.05859375,267.05,13640,80.8211216,19925.95394,26.94189205,,3009.33,11.18662387,,19.78283701,,8.437516225,
25-Oct-01,47.57890625,47.671875,46.9703125,47.20390625,324.168,16530,98.0342378,19987.48341,27.02508607,,3022.16,11.22116711,,19.8451283,,8.46357048,
24-Oct-01,47.109375,47.578125,46.375,47.1953125,544.677,26879,163.993869,19983.84457,27.020166,,3040.16,11.21912423,,19.84144441,,8.462029637,
23-Oct-01,47.6375,48.03125,46.890625,47.23671875,316.886,18389,95.966835,20001.37716,27.04387182,,3061.91,11.2289672,,19.85919407,,8.469453699,
22-Oct-01,47.57421875,48.4375,46.65625,46.99765625,460.096,23702,139.9335193,19900.15126,26.90700424,,3001.86,11.172138,,19.75671486,,8.426590248,
19-Oct-01,44.45234375,46.71875,44.45234375,46.17578125,558.665,28833,164.7605484,19552.14589,26.436466,,3016.84,10.97676441,,19.40440068,,8.279229626,
18-Oct-01,45.9375,46.09375,44.21953125,44.51328125,314.251,18837,90.4105289,18848.19586,25.48465483,,2981.33,10.58156003,,18.69173475,,7.981146542,
17-Oct-01,46.75,48.38984375,46.25,46.81328125,452.554,24584,137.7464186,19822.08162,26.80144623,,3043.85,11.12830894,,19.6776786,,8.393532161,
16-Oct-01,44.984375,46.796875,44.46328125,46.428125,479.402,24415,139.1612432,19658.99545,26.58093734,,2992.46,11.03675078,,19.51257319,,8.324474379,
15-Oct-01,45.453125,45.91875,44.76640625,45.47265625,434.401,23644,126.4529578,19254.42266,26.03391428,,2976.3,10.8096197,,19.10299122,,8.153160652,
12-Oct-01,44.359375,47.071875,44.359375,46.1609375,743.165,37910,218.5290796,19545.86062,26.42796769,,2959.39,10.9732358,,19.39803759,,8.276568169,
11-Oct-01,40.9390625,43.18515625,40.859375,43.18515625,579.478,27562,155.364133,18285.82977,24.72427935,,2943.69,10.26584225,,18.12240576,,7.743016259,
10-Oct-01,39.0625,40.234375,38.296875,39.259375,662.335,35536,166.9628041,16623.54175,22.47669892,,2896.6,9.332617628,,16.43953625,,7.039131159,
09-Oct-01,37.515625,38.67109375,37.1875,37.740625,363.978,23418,89.0780903,15980.45958,21.6071872,,2794.42,8.971585059,,15.78849181,,6.766822177,
08-Oct-01,35.921875,38.32578125,35.921875,37.371875,502.277,31855,120.1128369,15824.32029,21.39607119,,2765.37,8.883926946,,15.63041929,,6.700706004,
05-Oct-01,36.875,39.1875,36.5625,38.86953125,591.355,35740,143.0954079,16458.47076,22.25350635,,2812.9,9.239945174,,16.27242145,,6.969232917,
04-Oct-01,35.19140625,37.47890625,35.19140625,37.0703125,660.425,37449,154.5045081,15696.63011,21.22342123,,2788.97,8.812240438,,15.50114812,,6.646636422,
03-Oct-01,37.03125,37.34375,33.6875,34.340625,511.652,31053,115.0980747,14540.80238,19.660626,,2754.95,8.163347538,,14.3310096,,6.157208653,
01-Oct-01,38.28125,38.28125,35.71875,36.43125,302.135,20861,70.8837251,15426.03278,20.85754645,,2795.3,8.66032447,,15.22720041,,6.532053733,
28-Sep-01,36.265625,38.2765625,36.171875,37.16171875,433.451,27581,103.5850969,15735.33413,22.73760784,,2811.6,9.961150527,,16.86491073,,7.29311543,
27-Sep-01,39.21875,39.21875,36.40625,36.76015625,399.599,25918,97.2560856,15565.30109,22.49190955,,2715.5,9.85351222,,16.67810024,,7.214307405,
26-Sep-01,38.125,40.421875,37.734375,40.14921875,545.606,32161,135.8675841,17000.32704,24.56552661,,2667.34,10.76194603,,18.25472265,,7.879422606,
25-Sep-01,38.359375,39.5703125,37.4265625,38.6765625,542.675,30593,133.5291694,16376.76228,23.66447356,,2617.35,10.36720243,,17.56962969,,7.590408739,
24-Sep-01,35,37.890625,34.53125,37.53515625,447.895,26249,105.6575147,15893.45824,22.96609768,,2651.78,10.06124996,,17.03863722,,7.366403827,
21-Sep-01,35.9375,36.2671875,34.55234375,34.55234375,318.935,21019,71.8468834,14630.45015,21.14104698,,2600.12,9.261710942,,15.65100597,,6.78101659,
20-Sep-01,39.0625,39.2953125,36.04296875,38.39140625,578.048,27352,138.436761,16256.01897,23.48999909,,2761.66,10.29076667,,17.43697244,,7.534445842,
19-Sep-01,41.484375,42.484375,39.453125,40.04765625,402.487,23531,105.4930826,16957.32257,24.50338502,,2804.16,10.73472233,,18.20747486,,7.859490615,
18-Sep-01,38.9234375,43.71875,38.375,41.43671875,938.414,43290,249.4097029,17545.49134,25.35329077,,2782.47,11.10705873,,18.85367925,,8.13209892,
17-Sep-01,43.359375,43.92578125,40.90859375,40.90859375,174.622,8987,46.3046503,17321.86812,25.0301545,,2680.98,10.96549551,,18.60799074,,8.028452567,
14-Sep-01,48.828125,48.828125,44.4421875,45.453125,543.393,30814,159.3955,19246.15258,27.81075165,,2830.12,12.18365122,,20.72214763,,8.920332494,
13-Sep-01,50.1609375,50.7796875,48.47421875,49.3796875,535.511,34064,170.512153,20908.77139,30.21324113,,2987.5,13.23616121,,22.54881988,,9.690933922,
12-Sep-01,50.3125,50.78125,49.2421875,49.67734375,397.927,25767,127.0094772,21034.80756,30.39536379,,3032.71,13.31594758,,22.68729225,,9.749349988,
11-Sep-01,53.90625,55.078125,53.296875,54.70390625,446.11,27446,155.0322146,23163.19783,33.47089449,,3150.4,14.66331114,,25.02569441,,10.73583021,
10-Sep-01,51.59375,54.515625,51.134375,54.29921875,512.295,30233,173.9038688,22991.84157,33.22328416,,3183.63,14.55483518,,24.83743014,,10.65640889,
07-Sep-01,51.125,52.60859375,50.46875,51.88984375,467.09,29444,154.2591752,21971.64331,31.74909443,,3198.4,13.90900534,,23.71656718,,10.18356074,
06-Sep-01,52.5,52.953125,51,51.51484375,319.762,22379,106.0881377,21812.85759,31.51964856,,3202.55,13.80848707,,23.5421138,,10.1099657,
05-Sep-01,53.5546875,53.90625,51.71875,52.7375,625.273,34647,210.9807603,22330.5652,32.26773771,,3228.6,14.1362185,,24.11090451,,10.3499162,
04-Sep-01,52.96875,55.734375,52.890625,53.471875,584.849,34498,202.4446628,22641.52057,32.7170692,,3231.6,14.33306676,,24.45254237,,10.49403983,
